-0.007121395,-0.013184231,-0.004244138,-0.012787247,0.000351351,0.003842085,-0.006996133,-0.009478846,0.007150505,-0.005033189,0.001005809,-0.01922621,-0.009052722,-0.003306323,-0.009073642,-0.008300461,0,-0.006798998,-0.017956532,-0.005702856,0.001621409,-0.003032173,-0.008587364,-0.012994355,-0.006804084,-0.003022045,0,-0.017091938,-0.008162094,-0.00812294
0.004938239,0.009470716,-0.002355725,0.001162577,0.005619722,0.012756494,0.006423442,-0.005540228,-0.008055838,-0.00026659,0.023511706,-0.007539394,0.015191611,-0.004265476,-0.001650819,0.003347795,0.003904649,0.002195385,-0.000225372,0.009784379,-0.003035255,-0.005323603,0.002205018,-0.00744139,0.014652872,0.008136414,0,-0.004462136,-0.008229371,0.009066919
0.083070258,-0.006366257,-0.010569605,0.005473531,-0.005588317,-0.011476662,0.000823807,-0.002531902,-0.007707949,0,0.001717518,-0.004304787,0.011830542,0.000952047,-0.003759086,-0.004170936,0.001830402,0.00115992,-0.009257153,0.001002071,0.012483372,0.000382284,-0.002513873,-0.002498968,-0.012002879,-0.01139417,0,0.004074869,0.008297655,-0.001449288
0.047855616,-0.000674384,0.014432339,-0.004948824,0.007376196,-0.017272652,0.00143995,0.001523249,-0.015258703,0.000266661,0.019747461,0.01169842,-0.011791712,0.023299857,-0.001659621,0.007330219,0.010732582,0.002188956,0.005469102,-0.010013403,0,0.001146533,0.011972288,-0.006552601,0.0028472,0.003521759,0,-0.005681956,-0.002320914,0.001161148
-0.012370835,0.003036975,-0.004817082,-0.005304928,0.00034853,-0.01037312,0.00123255,0.014701778,-0.000141142,0.009584316,0.018115448,0.007541857,-0.002427161,0.018587366,0.008767731,0.004365949,0.005648472,0.010275713,0.003173437,0.035064169,0.002205534,0.009923369,0.006226336,-0.006789073,0.030664688,0.016111007,0,0.009795851,0.00676793,0.01449698
-0.012317463,-0.00740099,-0.007991677,-0.004333396,0.008016954,0.024166221,-0.003898118,0.01024223,0.023669007,-0.000790932,0.009958621,0.000748729,0.006994581,0.009580543,-0.001349207,-0.006624161,-0.006514966,0.009027414,0.011974519,0.016612165,-0.00220068,0.006802858,0.005569527,-0.002734637,0.011937379,0.011302742,0,0.005928598,0.007983068,0.006287599
0.026209914,0.002033274,-0.001475591,-0.008369529,-0.030428854,-0.009665849,-0.001030083,0.003462302,-0.014175763,0.005806307,-0.001869299,0.004487359,0.014898186,0.007681394,-0.001500406,0.008335269,0.007914784,0.002520212,0.003572485,-0.001602066,0.002105087,0.004880029,0,-0.000195825,0.011796804,0.001707887,0,-0.004554095,0.006878362,-0.005112362
-0.02214197,0.001522153,0.009432528,0.011310066,-0.037803042,0.016506427,0.00206212,0.004189089,0.011587163,-0.003411241,-0.001685617,0,-0.007934767,-0.056501982,0.00495935,0.000826645,0.006506538,-0.00816992,0.001334519,-0.00192524,-0.001500835,0.004482231,0.010357187,-0.001762973,-0.001793932,0.004493958,0,-0.007535022,-0.002277223,0.006280488
-0.061927322,-0.003714948,-0.009344387,0.004864567,-0.019644418,0.001411909,-0.005143868,0.004662358,-0.006900121,0.000526779,-0.016648614,0.014395721,-0.005699299,-0.018536332,0.012562165,-0.005781519,-0.006018669,-0.00126715,0.016218553,-0.003215464,-0.001502342,0.010412899,0.002753715,0.006475795,-0.033243329,0.00138849,0,0.018709311,0.003941887,0.017020921
-0.006399399,-0.015423594,0.007159566,-0.008848133,0.009452041,0.019740755,-0.001861842,0.027845894,0.021817371,-0.027631761,0.004585837,-0.007829871,-0.032981181,0.008232605,0.000738071,0.012668581,0.00493411,0.005583042,-0.003060844,0.003548596,0.002708903,0.001840424,0.008391775,0.001559521,-0.011152254,0.004159537,0,-0.008517205,-0.001652951,-0.009762659
